Open,Close,Diff.,Diff. Dec.,Diff. %,Result
135,120,-15,-0.111111111,11.11111111,0
130,125,-5,-0.038461538,3.846153846,0
-105,-109,-4,0.038095238,3.80952381,0
-125,-200,-75,0.6,60,0
-125,-128,-3,0.024,2.4,0
-165,-158,7,-0.042424242,4.242424242,0
-140,-148,-8,0.057142857,5.714285714,1
-110,-127,-17,0.154545455,15.45454545,0
-145,-162,-17,0.117241379,11.72413793,0
140,-112,-252,-1.8,37.14285714,0
-210,-247,-37,0.176190476,17.61904762,1
-150,-152,-2,0.013333333,1.333333333,1
-105,-111,-6,0.057142857,5.714285714,1
-235,-270,-35,0.14893617,14.89361702,1
135,139,4,0.02962963,2.962962963,0
125,114,-11,-0.088,8.8,0
145,133,-12,-0.082758621,8.275862069,1
180,173,-7,-0.038888889,3.888888889,0
115,116,1,0.008695652,0.869565217,1
-120,-121,-1,0.008333333,0.833333333,0
-125,-130,-5,0.04,4,1
150,153,3,0.02,2,1
-115,-136,-21,0.182608696,18.26086957,1
100,100,0,0,0,1
-120,-121,-1,0.008333333,0.833333333,1
220,210,-10,-0.045454545,4.545454545,0
-170,-168,2,-0.011764706,1.176470588,0
-160,-155,5,-0.03125,3.125,0
-105,-101,4,-0.038095238,3.80952381,0
135,121,-14,-0.103703704,10.37037037,0
-125,-130,-5,0.04,4,1
-115,-115,0,0,0,1
-125,-124,1,-0.008,0.8,0
150,157,7,0.046666667,4.666666667,1
134,126,-8,-0.059701493,5.970149254,0
-105,-106,-1,0.00952381,0.952380952,1
-225,-230,-5,0.022222222,2.222222222,1
115,107,-8,-0.069565217,6.956521739,0
110,104,-6,-0.054545455,5.454545455,1
163,140,-23,-0.141104294,14.11042945,1
-105,-106,-1,0.00952381,0.952380952,0
-125,-126,-1,0.008,0.8,0
-105,-138,-33,0.314285714,31.42857143,1
-130,-147,-17,0.130769231,13.07692308,0
-123,-134,-11,0.089430894,8.943089431,0
-163,-170,-7,0.042944785,4.294478528,0
-109,-118,-9,0.082568807,8.256880734,1
-105,-109,-4,0.038095238,3.80952381,0
212,207,-5,-0.023584906,2.358490566,0
-177,-206,-29,0.163841808,16.38418079,1
-120,-132,-12,0.1,10,1
124,-101,-225,-1.814516129,20.16129032,1
105,-111,-216,-2.057142857,15.23809524,0
118,108,-10,-0.084745763,8.474576271,0
-105,-124,-19,0.180952381,18.0952381,0
-195,-220,-25,0.128205128,12.82051282,0
115,115,0,0,0,1
-215,-277,-62,0.288372093,28.8372093,0
100,-106,-206,-2.06,6,0
200,194,-6,-0.03,3,0
120,106,-14,-0.116666667,11.66666667,1
105,-122,-227,-2.161904762,25.71428571,1
105,-105,-210,-2,9.523809524,1
135,137,2,0.014814815,1.481481481,0
-165,-166,-1,0.006060606,0.606060606,0
100,-101,-201,-2.01,1,1
-105,-107,-2,0.019047619,1.904761905,0
125,127,2,0.016,1.6,0
-145,-150,-5,0.034482759,3.448275862,1
-195,-200,-5,0.025641026,2.564102564,1
-110,-115,-5,0.045454545,4.545454545,1
-185,-205,-20,0.108108108,10.81081081,1
150,126,-24,-0.16,16,0
-120,-128,-8,0.066666667,6.666666667,0
145,145,0,0,0,1
-170,-180,-10,0.058823529,5.882352941,0
115,108,-7,-0.060869565,6.086956522,0
-125,-133,-8,0.064,6.4,1
120,118,-2,-0.016666667,1.666666667,0
-120,-154,-34,0.283333333,28.33333333,0
-110,-131,-21,0.190909091,19.09090909,1
155,149,-6,-0.038709677,3.870967742,1
-235,-230,5,-0.021276596,2.127659574,1
105,106,1,0.00952381,0.952380952,0
205,214,9,0.043902439,4.390243902,1
-130,-154,-24,0.184615385,18.46153846,0
-170,-176,-6,0.035294118,3.529411765,0
-140,-138,2,-0.014285714,1.428571429,1
-110,-108,2,-0.018181818,1.818181818,0
-105,-123,-18,0.171428571,17.14285714,0
-115,-200,-85,0.739130435,73.91304348,0
-135,-140,-5,0.037037037,3.703703704,1
-150,-151,-1,0.006666667,0.666666667,1
-130,-132,-2,0.015384615,1.538461538,1
-170,-188,-18,0.105882353,10.58823529,0
-120,-138,-18,0.15,15,1
-130,-131,-1,0.007692308,0.769230769,1
-125,-148,-23,0.184,18.4,1
120,113,-7,-0.058333333,5.833333333,1
-135,-138,-3,0.022222222,2.222222222,1
130,115,-15,-0.115384615,11.53846154,0
-130,-152,-22,0.169230769,16.92307692,1
140,128,-12,-0.085714286,8.571428571,0
-160,-156,4,-0.025,2.5,1
-185,-185,0,0,0,0
-270,-270,0,0,0,0
-110,-109,1,-0.009090909,0.909090909,1
-120,-125,-5,0.041666667,4.166666667,1
-110,-105,5,-0.045454545,4.545454545,0
200,186,-14,-0.07,7,0
105,104,-1,-0.00952381,0.952380952,0
-115,-120,-5,0.043478261,4.347826087,0
-130,-127,3,-0.023076923,2.307692308,0
105,-103,-208,-1.980952381,7.619047619,0
-120,-131,-11,0.091666667,9.166666667,1
-145,-168,-23,0.15862069,15.86206897,0
-115,-122,-7,0.060869565,6.086956522,0
-140,-152,-12,0.085714286,8.571428571,0
160,163,3,0.01875,1.875,0
-260,-264,-4,0.015384615,1.538461538,0
210,181,-29,-0.138095238,13.80952381,0
-160,-167,-7,0.04375,4.375,0
-200,-210,-10,0.05,5,1
135,140,5,0.037037037,3.703703704,0
-130,-126,4,-0.030769231,3.076923077,0
-115,-136,-21,0.182608696,18.26086957,1
120,103,-17,-0.141666667,14.16666667,1
160,121,-39,-0.24375,24.375,1
-120,-126,-6,0.05,5,1
-120,-116,4,-0.033333333,3.333333333,1
145,152,7,0.048275862,4.827586207,0
-180,-210,-30,0.166666667,16.66666667,0
155,150,-5,-0.032258065,3.225806452,1
-185,-180,5,-0.027027027,2.702702703,1
-180,-188,-8,0.044444444,4.444444444,1
160,157,-3,-0.01875,1.875,0
-130,-137,-7,0.053846154,5.384615385,1
-160,-168,-8,0.05,5,0
-115,-120,-5,0.043478261,4.347826087,0
-110,-106,4,-0.036363636,3.636363636,1
-235,-260,-25,0.106382979,10.63829787,1
-125,-131,-6,0.048,4.8,0
110,-114,-224,-2.036363636,21.81818182,0
-110,-115,-5,0.045454545,4.545454545,0
-130,-154,-24,0.184615385,18.46153846,0
135,135,0,0,0,1
-120,-124,-4,0.033333333,3.333333333,1
-130,-132,-2,0.015384615,1.538461538,1
-140,-167,-27,0.192857143,19.28571429,1
-125,-132,-7,0.056,5.6,1
105,109,4,0.038095238,3.80952381,1
155,161,6,0.038709677,3.870967742,0
-170,-165,5,-0.029411765,2.941176471,0
135,140,5,0.037037037,3.703703704,0
-140,-140,0,0,0,1
-120,-122,-2,0.016666667,1.666666667,0
125,130,5,0.04,4,0
-160,-160,0,0,0,0
120,107,-13,-0.108333333,10.83333333,1
140,126,-14,-0.1,10,1
190,170,-20,-0.105263158,10.52631579,1
-140,-145,-5,0.035714286,3.571428571,1
-130,-158,-28,0.215384615,21.53846154,1
-130,-127,3,-0.023076923,2.307692308,1
-105,-117,-12,0.114285714,11.42857143,1
130,126,-4,-0.030769231,3.076923077,0
-135,-134,1,-0.007407407,0.740740741,0
-135,-152,-17,0.125925926,12.59259259,1
135,134,-1,-0.007407407,0.740740741,0
110,109,-1,-0.009090909,0.909090909,0
-115,-110,5,-0.043478261,4.347826087,1
115,119,4,0.034782609,3.47826087,0
130,128,-2,-0.015384615,1.538461538,1
115,100,-15,-0.130434783,13.04347826,0
125,124,-1,-0.008,0.8,1
155,160,5,0.032258065,3.225806452,1
-105,-111,-6,0.057142857,5.714285714,0
130,117,-13,-0.1,10,1
-120,-129,-9,0.075,7.5,1
-115,-117,-2,0.017391304,1.739130435,0
-210,-213,-3,0.014285714,1.428571429,1
-140,-150,-10,0.071428571,7.142857143,1
120,120,0,0,0,0
120,118,-2,-0.016666667,1.666666667,1
-120,-130,-10,0.083333333,8.333333333,1
115,111,-4,-0.034782609,3.47826087,1
-190,-190,0,0,0,1
-270,-266,4,-0.014814815,1.481481481,1
125,112,-13,-0.104,10.4,1
155,160,5,0.032258065,3.225806452,1
135,140,5,0.037037037,3.703703704,0
-115,-117,-2,0.017391304,1.739130435,0
-140,-149,-9,0.064285714,6.428571429,1
-150,-152,-2,0.013333333,1.333333333,0
-145,-142,3,-0.020689655,2.068965517,1
115,120,5,0.043478261,4.347826087,1
105,-131,-236,-2.247619048,34.28571429,1
-115,-135,-20,0.173913043,17.39130435,0
-135,-140,-5,0.037037037,3.703703704,1
-180,-194,-14,0.077777778,7.777777778,0
-190,-190,0,0,0,0
-200,-230,-30,0.15,15,1
-140,-148,-8,0.057142857,5.714285714,0
-140,-139,1,-0.007142857,0.714285714,1
-150,-154,-4,0.026666667,2.666666667,1
-210,-224,-14,0.066666667,6.666666667,1
110,105,-5,-0.045454545,4.545454545,0
-160,-160,0,0,0,1
115,-149,-264,-2.295652174,55.65217391,1
-110,-123,-13,0.118181818,11.81818182,0
-120,-117,3,-0.025,2.5,0
-160,-182,-22,0.1375,13.75,0
-125,-121,4,-0.032,3.2,1
135,129,-6,-0.044444444,4.444444444,1
-170,-169,1,-0.005882353,0.588235294,1
170,172,2,0.011764706,1.176470588,1
-210,-240,-30,0.142857143,14.28571429,1
-120,-145,-25,0.208333333,20.83333333,0
-105,-113,-8,0.076190476,7.619047619,1
-105,-110,-5,0.047619048,4.761904762,0
150,123,-27,-0.18,18,1
155,143,-12,-0.077419355,7.741935484,1
105,-114,-219,-2.085714286,18.0952381,1
170,122,-48,-0.282352941,28.23529412,0
125,116,-9,-0.072,7.2,1
105,102,-3,-0.028571429,2.857142857,0
135,142,7,0.051851852,5.185185185,0
-165,-185,-20,0.121212121,12.12121212,0
-140,-162,-22,0.157142857,15.71428571,0
145,142,-3,-0.020689655,2.068965517,0
-235,-246,-11,0.046808511,4.680851064,1
225,220,-5,-0.022222222,2.222222222,0
-140,-144,-4,0.028571429,2.857142857,1
-165,-166,-1,0.006060606,0.606060606,1
-140,-142,-2,0.014285714,1.428571429,0
110,105,-5,-0.045454545,4.545454545,1
-130,-156,-26,0.2,20,1
-160,-159,1,-0.00625,0.625,1
-140,-156,-16,0.114285714,11.42857143,1
-120,-118,2,-0.016666667,1.666666667,1
-115,-117,-2,0.017391304,1.739130435,1
-150,-160,-10,0.066666667,6.666666667,0
-210,-205,5,-0.023809524,2.380952381,1
-170,-205,-35,0.205882353,20.58823529,1
230,220,-10,-0.043478261,4.347826087,1
-250,-290,-40,0.16,16,0
-170,-190,-20,0.117647059,11.76470588,0
-110,-108,2,-0.018181818,1.818181818,1
-170,-168,2,-0.011764706,1.176470588,1
-170,-185,-15,0.088235294,8.823529412,0
-220,-230,-10,0.045454545,4.545454545,0
-130,-128,2,-0.015384615,1.538461538,1
130,128,-2,-0.015384615,1.538461538,0
-165,-174,-9,0.054545455,5.454545455,0
250,220,-30,-0.12,12,0
175,180,5,0.028571429,2.857142857,0
145,143,-2,-0.013793103,1.379310345,1
-140,-141,-1,0.007142857,0.714285714,0
-110,-128,-18,0.163636364,16.36363636,1
-195,-250,-55,0.282051282,28.20512821,1
-140,-135,5,-0.035714286,3.571428571,0
-140,-163,-23,0.164285714,16.42857143,0
-160,-176,-16,0.1,10,0
235,225,-10,-0.042553191,4.255319149,0
-115,-114,1,-0.008695652,0.869565217,0
135,139,4,0.02962963,2.962962963,0
-105,-102,3,-0.028571429,2.857142857,0
-170,-172,-2,0.011764706,1.176470588,0
-185,-178,7,-0.037837838,3.783783784,1
145,144,-1,-0.006896552,0.689655172,0
230,224,-6,-0.026086957,2.608695652,0
180,185,5,0.027777778,2.777777778,0
140,135,-5,-0.035714286,3.571428571,0
-165,-172,-7,0.042424242,4.242424242,1
-260,-260,0,0,0,0
-200,-240,-40,0.2,20,1
-110,-120,-10,0.090909091,9.090909091,1
-210,-230,-20,0.095238095,9.523809524,1
135,119,-16,-0.118518519,11.85185185,1
135,141,6,0.044444444,4.444444444,0
150,147,-3,-0.02,2,0
140,136,-4,-0.028571429,2.857142857,0
-235,-246,-11,0.046808511,4.680851064,1
-105,-119,-14,0.133333333,13.33333333,1
-125,-124,1,-0.008,0.8,0
100,-103,-203,-2.03,3,0
195,178,-17,-0.087179487,8.717948718,0
175,180,5,0.028571429,2.857142857,0
180,173,-7,-0.038888889,3.888888889,1
225,210,-15,-0.066666667,6.666666667,1
-115,-112,3,-0.026086957,2.608695652,1
190,170,-20,-0.105263158,10.52631579,0
170,176,6,0.035294118,3.529411765,0
145,133,-12,-0.082758621,8.275862069,0
-150,-159,-9,0.06,6,1
-220,-210,10,-0.045454545,4.545454545,0
130,133,3,0.023076923,2.307692308,0
-170,-168,2,-0.011764706,1.176470588,1
-145,-143,2,-0.013793103,1.379310345,1
135,124,-11,-0.081481481,8.148148148,0
205,178,-27,-0.131707317,13.17073171,1
-225,-300,-75,0.333333333,33.33333333,1
-150,-200,-50,0.333333333,33.33333333,1
-165,-182,-17,0.103030303,10.3030303,1
-195,-212,-17,0.087179487,8.717948718,0
-105,-112,-7,0.066666667,6.666666667,1
-180,-186,-6,0.033333333,3.333333333,0
175,175,0,0,0,0
-220,-260,-40,0.181818182,18.18181818,0
-150,-158,-8,0.053333333,5.333333333,1
-275,-300,-25,0.090909091,9.090909091,1
-190,-198,-8,0.042105263,4.210526316,1
-170,-185,-15,0.088235294,8.823529412,1
210,210,0,0,0,0
-210,-230,-20,0.095238095,9.523809524,1
-160,-159,1,-0.00625,0.625,0
-130,-143,-13,0.1,10,0
-195,-230,-35,0.179487179,17.94871795,1
180,176,-4,-0.022222222,2.222222222,0
155,141,-14,-0.090322581,9.032258065,0
-250,-360,-110,0.44,36,1
-170,-180,-10,0.058823529,5.882352941,1
-255,-260,-5,0.019607843,1.960784314,1
-220,-210,10,-0.045454545,4.545454545,1
115,-102,-217,-1.886956522,14.7826087,1
165,153,-12,-0.072727273,7.272727273,0
185,190,5,0.027027027,2.702702703,0
165,163,-2,-0.012121212,1.212121212,0
145,126,-19,-0.131034483,13.10344828,1
180,165,-15,-0.083333333,8.333333333,0
150,144,-6,-0.04,4,0
175,164,-11,-0.062857143,6.285714286,1
225,230,5,0.022222222,2.222222222,0
135,120,-15,-0.111111111,11.11111111,1
-315,-350,-35,0.111111111,11.11111111,1
160,162,2,0.0125,1.25,0
-250,-250,0,0,0,1
-200,-208,-8,0.04,4,1
150,155,5,0.033333333,3.333333333,0
-170,-174,-4,0.023529412,2.352941176,0
-135,-131,4,-0.02962963,2.962962963,1
135,135,0,0,0,0
-110,-120,-10,0.090909091,9.090909091,1
-140,-148,-8,0.057142857,5.714285714,1
-220,-220,0,0,0,1
-195,-240,-45,0.230769231,23.07692308,1
-170,-163,7,-0.041176471,4.117647059,0
-115,-125,-10,0.086956522,8.695652174,1
115,112,-3,-0.026086957,2.608695652,1
140,132,-8,-0.057142857,5.714285714,0
-150,-150,0,0,0,0
135,137,2,0.014814815,1.481481481,1
-145,-170,-25,0.172413793,17.24137931,1
-200,-210,-10,0.05,5,0
-180,-182,-2,0.011111111,1.111111111,1
185,173,-12,-0.064864865,6.486486486,0
160,145,-15,-0.09375,9.375,1
-170,-163,7,-0.041176471,4.117647059,1
-135,-152,-17,0.125925926,12.59259259,1
-110,-122,-12,0.109090909,10.90909091,1
220,230,10,0.045454545,4.545454545,0
-270,-269,1,-0.003703704,0.37037037,1
150,135,-15,-0.1,10,1
-125,-134,-9,0.072,7.2,1
-110,-110,0,0,0,1
-130,-147,-17,0.130769231,13.07692308,1
100,103,3,0.03,3,0
-180,-182,-2,0.011111111,1.111111111,1
-200,-200,0,0,0,1
-260,-250,10,-0.038461538,3.846153846,1
-130,-129,1,-0.007692308,0.769230769,1
120,120,0,0,0,1
190,195,5,0.026315789,2.631578947,0
-140,-156,-16,0.114285714,11.42857143,0
-210,-240,-30,0.142857143,14.28571429,0
-165,-190,-25,0.151515152,15.15151515,1
-170,-168,2,-0.011764706,1.176470588,1
-135,-144,-9,0.066666667,6.666666667,0
-200,-215,-15,0.075,7.5,1
115,108,-7,-0.060869565,6.086956522,1
-160,-174,-14,0.0875,8.75,1
-135,-133,2,-0.014814815,1.481481481,0
-210,-220,-10,0.047619048,4.761904762,1
155,146,-9,-0.058064516,5.806451613,0
145,149,4,0.027586207,2.75862069,1
-170,-164,6,-0.035294118,3.529411765,1
105,104,-1,-0.00952381,0.952380952,0
-150,-164,-14,0.093333333,9.333333333,1
-180,-174,6,-0.033333333,3.333333333,0
-220,-218,2,-0.009090909,0.909090909,1
100,105,5,0.05,5,0
210,215,5,0.023809524,2.380952381,0
150,147,-3,-0.02,2,1
-170,-164,6,-0.035294118,3.529411765,1
135,126,-9,-0.066666667,6.666666667,0
150,148,-2,-0.013333333,1.333333333,1
-135,-137,-2,0.014814815,1.481481481,1
130,116,-14,-0.107692308,10.76923077,1
155,154,-1,-0.006451613,0.64516129,0
150,145,-5,-0.033333333,3.333333333,0
-180,-189,-9,0.05,5,1
190,195,5,0.026315789,2.631578947,1
-220,-210,10,-0.045454545,4.545454545,0
-280,-320,-40,0.142857143,14.28571429,1
-130,-127,3,-0.023076923,2.307692308,1
-190,-220,-30,0.157894737,15.78947368,1
-110,-105,5,-0.045454545,4.545454545,0
-140,-135,5,-0.035714286,3.571428571,0
-160,-201,-41,0.25625,25.625,1
145,128,-17,-0.117241379,11.72413793,1
100,-115,-215,-2.15,15,0
190,177,-13,-0.068421053,6.842105263,1
170,176,6,0.035294118,3.529411765,0
-140,-135,5,-0.035714286,3.571428571,0
145,137,-8,-0.055172414,5.517241379,0
-200,-196,4,-0.02,2,1
135,133,-2,-0.014814815,1.481481481,0
175,171,-4,-0.022857143,2.285714286,0
-170,-165,5,-0.029411765,2.941176471,1
-185,-184,1,-0.005405405,0.540540541,1
-290,-290,0,0,0,1
-125,-133,-8,0.064,6.4,1
150,141,-9,-0.06,6,1
-170,-176,-6,0.035294118,3.529411765,0
-210,-225,-15,0.071428571,7.142857143,0
180,169,-11,-0.061111111,6.111111111,1
110,-103,-213,-1.936363636,11.81818182,0
-115,-115,0,0,0,1
-145,-155,-10,0.068965517,6.896551724,1
200,181,-19,-0.095,9.5,0
120,115,-5,-0.041666667,4.166666667,1
-185,-223,-38,0.205405405,20.54054054,1
240,230,-10,-0.041666667,4.166666667,0
-250,-274,-24,0.096,9.6,1
-265,-255,10,-0.037735849,3.773584906,1
145,140,-5,-0.034482759,3.448275862,1
115,113,-2,-0.017391304,1.739130435,0
-115,-118,-3,0.026086957,2.608695652,0
-145,-180,-35,0.24137931,24.13793103,0
-110,-135,-25,0.227272727,22.72727273,1
-140,-158,-18,0.128571429,12.85714286,1
105,-110,-215,-2.047619048,14.28571429,0
-130,-146,-16,0.123076923,12.30769231,0
135,137,2,0.014814815,1.481481481,0
-305,-320,-15,0.049180328,4.918032787,1
115,102,-13,-0.113043478,11.30434783,0
-105,-107,-2,0.019047619,1.904761905,0
-125,-140,-15,0.12,12,0
-190,-250,-60,0.315789474,31.57894737,1
135,120,-15,-0.111111111,11.11111111,0
100,100,0,0,0,1
-140,-170,-30,0.214285714,21.42857143,0
165,160,-5,-0.03030303,3.03030303,1
-185,-196,-11,0.059459459,5.945945946,0
305,280,-25,-0.081967213,8.196721311,1
100,-147,-247,-2.47,47,0
150,128,-22,-0.146666667,14.66666667,1
-200,-220,-20,0.1,10,1
-115,-121,-6,0.052173913,5.217391304,1
-165,-169,-4,0.024242424,2.424242424,0
-310,-302,8,-0.025806452,2.580645161,1
-110,-112,-2,0.018181818,1.818181818,1
-110,-114,-4,0.036363636,3.636363636,1
270,280,10,0.037037037,3.703703704,0
135,115,-20,-0.148148148,14.81481481,0
145,146,1,0.006896552,0.689655172,0
-185,-198,-13,0.07027027,7.027027027,1
170,162,-8,-0.047058824,4.705882353,1
155,150,-5,-0.032258065,3.225806452,1
-185,-196,-11,0.059459459,5.945945946,0
-225,-290,-65,0.288888889,28.88888889,1
-190,-190,0,0,0,0
-165,-196,-31,0.187878788,18.78787879,1
105,-101,-206,-1.961904762,5.714285714,0
305,310,5,0.016393443,1.639344262,0
145,124,-21,-0.144827586,14.48275862,0
-140,-150,-10,0.071428571,7.142857143,0
160,155,-5,-0.03125,3.125,0
225,210,-15,-0.066666667,6.666666667,0
180,168,-12,-0.066666667,6.666666667,0
190,173,-17,-0.089473684,8.947368421,1
-200,-210,-10,0.05,5,0
-170,-192,-22,0.129411765,12.94117647,1
-250,-240,10,-0.04,4,1
175,182,7,0.04,4,1
-225,-230,-5,0.022222222,2.222222222,1
-235,-264,-29,0.123404255,12.34042553,0
-115,-121,-6,0.052173913,5.217391304,1
270,260,-10,-0.037037037,3.703703704,0
-105,-102,3,-0.028571429,2.857142857,0
175,164,-11,-0.062857143,6.285714286,0
100,-108,-208,-2.08,8,0
-250,-242,8,-0.032,3.2,1
-105,-107,-2,0.019047619,1.904761905,0
230,230,0,0,0,0
-220,-230,-10,0.045454545,4.545454545,1
180,178,-2,-0.011111111,1.111111111,0
-195,-200,-5,0.025641026,2.564102564,0
145,136,-9,-0.062068966,6.206896552,0
165,141,-24,-0.145454545,14.54545455,0
-235,-240,-5,0.021276596,2.127659574,1
-140,-147,-7,0.05,5,1
225,215,-10,-0.044444444,4.444444444,0
125,118,-7,-0.056,5.6,0
155,132,-23,-0.148387097,14.83870968,0
-340,-340,0,0,0,0
-120,-126,-6,0.05,5,0
115,100,-15,-0.130434783,13.04347826,0
180,157,-23,-0.127777778,12.77777778,0
145,120,-25,-0.172413793,17.24137931,0
-225,-220,5,-0.022222222,2.222222222,1
-225,-240,-15,0.066666667,6.666666667,1
-185,-178,7,-0.037837838,3.783783784,0
-145,-153,-8,0.055172414,5.517241379,0
185,162,-23,-0.124324324,12.43243243,1
-225,-270,-45,0.2,20,0
110,110,0,0,0,0
-190,-196,-6,0.031578947,3.157894737,0
120,108,-12,-0.1,10,0
145,150,5,0.034482759,3.448275862,0
-115,-113,2,-0.017391304,1.739130435,0
-110,-114,-4,0.036363636,3.636363636,1
115,106,-9,-0.07826087,7.826086957,0
115,114,-1,-0.008695652,0.869565217,0
-105,-114,-9,0.085714286,8.571428571,1
-235,-250,-15,0.063829787,6.382978723,0
-115,-134,-19,0.165217391,16.52173913,0
-105,-105,0,0,0,1
270,250,-20,-0.074074074,7.407407407,0
-105,-114,-9,0.085714286,8.571428571,0
-120,-119,1,-0.008333333,0.833333333,0
100,-111,-211,-2.11,11,0
-165,-198,-33,0.2,20,1
140,129,-11,-0.078571429,7.857142857,0
-145,-152,-7,0.048275862,4.827586207,0
125,116,-9,-0.072,7.2,0
115,117,2,0.017391304,1.739130435,1
195,196,1,0.005128205,0.512820513,0
-160,-165,-5,0.03125,3.125,0
-255,-248,7,-0.02745098,2.745098039,1
-110,-113,-3,0.027272727,2.727272727,1
-135,-135,0,0,0,0
-180,-222,-42,0.233333333,23.33333333,0
-115,-113,2,-0.017391304,1.739130435,1
100,-105,-205,-2.05,5,1
-105,-107,-2,0.019047619,1.904761905,1
170,145,-25,-0.147058824,14.70588235,0
125,126,1,0.008,0.8,0
-235,-260,-25,0.106382979,10.63829787,1
200,187,-13,-0.065,6.5,1
110,109,-1,-0.009090909,0.909090909,0
170,143,-27,-0.158823529,15.88235294,1
-180,-194,-14,0.077777778,7.777777778,1
130,110,-20,-0.153846154,15.38461538,0
-135,-153,-18,0.133333333,13.33333333,0
120,124,4,0.033333333,3.333333333,1
-120,-142,-22,0.183333333,18.33333333,1
100,-110,-210,-2.1,10,1
-165,-159,6,-0.036363636,3.636363636,0
145,129,-16,-0.110344828,11.03448276,1
100,104,4,0.04,4,0
-115,-117,-2,0.017391304,1.739130435,1
130,129,-1,-0.007692308,0.769230769,0
135,-105,-240,-1.777777778,29.62962963,1
-110,-107,3,-0.027272727,2.727272727,1
155,142,-13,-0.083870968,8.387096774,0
260,224,-36,-0.138461538,13.84615385,0
110,106,-4,-0.036363636,3.636363636,0
-165,-164,1,-0.006060606,0.606060606,0
-225,-247,-22,0.097777778,9.777777778,1
-160,-164,-4,0.025,2.5,1
175,171,-4,-0.022857143,2.285714286,1
130,119,-11,-0.084615385,8.461538462,0
-120,-124,-4,0.033333333,3.333333333,1
-265,-263,2,-0.00754717,0.754716981,0
-225,-230,-5,0.022222222,2.222222222,1
155,156,1,0.006451613,0.64516129,0
-150,-160,-10,0.066666667,6.666666667,0
180,171,-9,-0.05,5,0
-145,-164,-19,0.131034483,13.10344828,1
-170,-174,-4,0.023529412,2.352941176,0
120,117,-3,-0.025,2.5,1
185,191,6,0.032432432,3.243243243,0
175,181,6,0.034285714,3.428571429,0
190,176,-14,-0.073684211,7.368421053,0
105,-105,-210,-2,9.523809524,1
-190,-185,5,-0.026315789,2.631578947,1
185,194,9,0.048648649,4.864864865,0
105,-102,-207,-1.971428571,6.666666667,1
220,211,-9,-0.040909091,4.090909091,0
135,126,-9,-0.066666667,6.666666667,0
110,-123,-233,-2.118181818,30,1
145,143,-2,-0.013793103,1.379310345,1
165,168,3,0.018181818,1.818181818,0
175,147,-28,-0.16,16,0
200,205,5,0.025,2.5,0
-305,-300,5,-0.016393443,1.639344262,0
130,132,2,0.015384615,1.538461538,1
110,115,5,0.045454545,4.545454545,1
155,162,7,0.04516129,4.516129032,0
145,140,-5,-0.034482759,3.448275862,1
-185,-186,-1,0.005405405,0.540540541,1
-185,-185,0,0,0,0
-125,-127,-2,0.016,1.6,1
240,210,-30,-0.125,12.5,1
-220,-240,-20,0.090909091,9.090909091,1
-150,-149,1,-0.006666667,0.666666667,0
-160,-168,-8,0.05,5,1
190,180,-10,-0.052631579,5.263157895,1
145,130,-15,-0.103448276,10.34482759,0
-145,-147,-2,0.013793103,1.379310345,0
-210,-250,-40,0.19047619,19.04761905,1
-140,-143,-3,0.021428571,2.142857143,1
-190,-205,-15,0.078947368,7.894736842,0
160,125,-35,-0.21875,21.875,0
-170,-170,0,0,0,1
120,124,4,0.033333333,3.333333333,0
-195,-200,-5,0.025641026,2.564102564,1
-120,-124,-4,0.033333333,3.333333333,1
-300,-340,-40,0.133333333,13.33333333,1
-130,-144,-14,0.107692308,10.76923077,1
-180,-190,-10,0.055555556,5.555555556,0
135,139,4,0.02962963,2.962962963,0
130,135,5,0.038461538,3.846153846,1
-105,-128,-23,0.219047619,21.9047619,0
165,161,-4,-0.024242424,2.424242424,0
145,144,-1,-0.006896552,0.689655172,0
-125,-124,1,-0.008,0.8,1
165,170,5,0.03030303,3.03030303,0
285,260,-25,-0.087719298,8.771929825,1
110,102,-8,-0.072727273,7.272727273,0
-150,-155,-5,0.033333333,3.333333333,1
-120,-116,4,-0.033333333,3.333333333,0
-125,-186,-61,0.488,48.8,0
140,144,4,0.028571429,2.857142857,1
125,118,-7,-0.056,5.6,1
-270,-340,-70,0.259259259,25.92592593,1
-145,-149,-4,0.027586207,2.75862069,0
195,180,-15,-0.076923077,7.692307692,1
-150,-178,-28,0.186666667,18.66666667,0
-200,-205,-5,0.025,2.5,1
-130,-132,-2,0.015384615,1.538461538,0
-265,-270,-5,0.018867925,1.886792453,1
220,210,-10,-0.045454545,4.545454545,0
-160,-172,-12,0.075,7.5,0
135,-114,-249,-1.844444444,36.2962963,0
-130,-125,5,-0.038461538,3.846153846,0
-130,-140,-10,0.076923077,7.692307692,1
-340,-350,-10,0.029411765,2.941176471,1
-145,-174,-29,0.2,20,0
120,112,-8,-0.066666667,6.666666667,1
-165,-164,1,-0.006060606,0.606060606,1
-160,-176,-16,0.1,10,1
145,143,-2,-0.013793103,1.379310345,0
135,120,-15,-0.111111111,11.11111111,0
135,137,2,0.014814815,1.481481481,0
-170,-200,-30,0.176470588,17.64705882,1
-160,-159,1,-0.00625,0.625,0
100,-112,-212,-2.12,12,0
145,140,-5,-0.034482759,3.448275862,0
-135,-144,-9,0.066666667,6.666666667,1
130,115,-15,-0.115384615,11.53846154,0
135,129,-6,-0.044444444,4.444444444,1
